# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548265397.85194 0.622488 -1.62434 1.8679 -0.0745892 -0.0775158 -0.0400252 0.993391
1548265397.88535 0.62055 -1.62062 1.86301 -0.0784434 -0.0799997 -0.0399166 0.992902
1548265397.91877 0.619547 -1.61769 1.85889 -0.079294 -0.0804555 -0.03579 0.992954
1548265397.95207 0.61986 -1.61586 1.85447 -0.0836502 -0.0790559 -0.0314629 0.992856
1548265397.98544 0.619691 -1.61455 1.84895 -0.0786501 -0.0780477 -0.0360526 0.993188
1548265398.01848 0.618019 -1.61352 1.84328 -0.0769082 -0.0772019 -0.0377045 0.993329
1548265398.05210 0.615256 -1.61288 1.83821 -0.0780288 -0.0777609 -0.035248 0.993289
1548265398.08547 0.613571 -1.61252 1.83385 -0.071822 -0.0798244 -0.0361751 0.99356
1548265398.11900 0.613117 -1.61323 1.82949 -0.0749145 -0.0758186 -0.0402863 0.993487
1548265398.15209 0.611874 -1.61273 1.82531 -0.0691208 -0.0779735 -0.0435138 0.993604
1548265398.18534 0.610288 -1.61063 1.82127 -0.0695693 -0.0815812 -0.0416494 0.993363
1548265398.21876 0.60917 -1.60806 1.81693 -0.0714957 -0.0810964 -0.0416169 0.993267
1548265398.25234 0.608943 -1.60593 1.81292 -0.0754229 -0.0776058 -0.0427516 0.993207
1548265398.28570 0.609101 -1.60332 1.80848 -0.0721537 -0.0791198 -0.043733 0.993288
1548265398.31895 0.609153 -1.60072 1.80378 -0.0726203 -0.0791785 -0.0418281 0.993331
1548265398.35199 0.609996 -1.59883 1.79895 -0.0757941 -0.0766603 -0.0407975 0.993335
1548265398.38554 0.611449 -1.59772 1.79394 -0.075448 -0.0749633 -0.0437835 0.993364
1548265398.41888 0.612381 -1.59662 1.78852 -0.0699142 -0.0736411 -0.0432928 0.993889
1548265398.45233 0.613043 -1.59649 1.78344 -0.0702863 -0.0712642 -0.0424487 0.994072
1548265398.48562 0.613086 -1.59652 1.77846 -0.0706406 -0.0700507 -0.0445138 0.994043
1548265398.51880 0.612606 -1.59687 1.77379 -0.0687914 -0.0728787 -0.0453786 0.99393
1548265398.55234 0.61217 -1.59734 1.76936 -0.0635465 -0.0757275 -0.0426004 0.994189
1548265398.58560 0.611412 -1.59763 1.76465 -0.0653551 -0.0775336 -0.0434147 0.993898
1548265398.61899 0.611468 -1.59891 1.76062 -0.0656963 -0.0751578 -0.0434491 0.994056
1548265398.65216 0.612063 -1.59954 1.75637 -0.059327 -0.0762714 -0.0462104 0.994247
1548265398.68534 0.612212 -1.59964 1.75239 -0.062929 -0.0760556 -0.0448357 0.994105
1548265398.71879 0.612637 -1.59887 1.74833 -0.0599284 -0.0777907 -0.0480612 0.994006
1548265398.75219 0.613575 -1.59832 1.74481 -0.0581275 -0.0770944 -0.0460779 0.994261
1548265398.78549 0.615162 -1.5972 1.74116 -0.0600202 -0.0767539 -0.0443167 0.994255
1548265398.81876 0.617374 -1.59641 1.73733 -0.0608884 -0.0767316 -0.0450281 0.994172
1548265398.85207 0.61998 -1.59547 1.73338 -0.0606379 -0.0739474 -0.0414871 0.994552
1548265398.88529 0.622532 -1.59428 1.72901 -0.0630106 -0.0733348 -0.0375828 0.994605
1548265398.91879 0.62545 -1.59366 1.72417 -0.0636165 -0.0707887 -0.0393124 0.994684
1548265398.95195 0.627689 -1.59344 1.71936 -0.0614738 -0.0685388 -0.0369661 0.995066
1548265398.98556 0.629346 -1.59319 1.71446 -0.0612561 -0.0690463 -0.0321292 0.995213
1548265399.01867 0.630672 -1.59301 1.70891 -0.0626088 -0.0703464 -0.0314687 0.995058
1548265399.05231 0.632725 -1.59343 1.70322 -0.0617761 -0.0680372 -0.0316364 0.995266
1548265399.08563 0.634264 -1.59459 1.69784 -0.0560816 -0.0679335 -0.0294774 0.995676
1548265399.11888 0.635139 -1.59588 1.69254 -0.0527132 -0.0652335 -0.0284209 0.996071
1548265399.15220 0.636137 -1.59689 1.68716 -0.0516811 -0.0633145 -0.0306617 0.996183
1548265399.18575 0.636677 -1.59775 1.68169 -0.0534268 -0.0659308 -0.0274222 0.996015
1548265399.21888 0.637678 -1.59904 1.67665 -0.0484941 -0.0646731 -0.0241437 0.996435
1548265399.25238 0.638264 -1.60044 1.67165 -0.046966 -0.0649365 -0.02795 0.996392
1548265399.28549 0.638632 -1.60168 1.66707 -0.0454351 -0.0640322 -0.0266807 0.996556
1548265399.31887 0.63923 -1.60255 1.66269 -0.0427121 -0.0640158 -0.0246132 0.996731
1548265399.35252 0.639587 -1.60342 1.65809 -0.0422728 -0.0630259 -0.0288427 0.996699
1548265399.38587 0.639828 -1.60424 1.65403 -0.0397069 -0.0624364 -0.0299212 0.99681
1548265399.41911 0.640323 -1.60408 1.64996 -0.0407809 -0.0634431 -0.0272534 0.996779
1548265399.45194 0.640778 -1.60399 1.64649 -0.0409358 -0.0628646 -0.0273451 0.996807
1548265399.48521 0.640928 -1.60407 1.64312 -0.0416682 -0.0639709 -0.0317051 0.996577
1548265399.51867 0.640944 -1.60379 1.64009 -0.0408705 -0.0642318 -0.030445 0.996633
1548265399.55186 0.640928 -1.60308 1.63644 -0.0429327 -0.0646899 -0.0305473 0.996513
1548265399.58555 0.641414 -1.60291 1.63204 -0.044291 -0.0618256 -0.0343896 0.996511
1548265399.61853 0.641974 -1.60271 1.62752 -0.0453213 -0.0605282 -0.0327127 0.9966
1548265399.65203 0.642261 -1.60274 1.62262 -0.0436341 -0.059783 -0.032969 0.996712
1548265399.68534 0.642207 -1.60342 1.61724 -0.0447269 -0.0566593 -0.0380709 0.996664
1548265399.71871 0.641354 -1.60468 1.61164 -0.0443825 -0.0582489 -0.0421437 0.996424
1548265399.75221 0.639975 -1.60642 1.60631 -0.0432559 -0.0578782 -0.0442152 0.996406
1548265399.78533 0.638611 -1.60866 1.60072 -0.0421443 -0.0556797 -0.0523143 0.996186
1548265399.81876 0.636641 -1.61087 1.59506 -0.0430425 -0.0567836 -0.0519192 0.996106
1548265399.85236 0.634435 -1.61289 1.58977 -0.0442166 -0.0594447 -0.0511147 0.995941
1548265399.88575 0.632766 -1.616 1.58445 -0.0426509 -0.057036 -0.0614851 0.995564
1548265399.91900 0.631421 -1.61956 1.57962 -0.0409248 -0.0540659 -0.0669077 0.995452
1548265399.95202 0.630388 -1.6225 1.5754 -0.0401939 -0.052886 -0.0682297 0.995456
1548265399.98582 0.629827 -1.62509 1.57215 -0.0387235 -0.0510417 -0.0694202 0.995528
1548265400.01878 0.629625 -1.62694 1.56969 -0.0381544 -0.0473822 -0.073254 0.995456
1548265400.05225 0.629534 -1.6278 1.56831 -0.0394213 -0.0473106 -0.0708235 0.995586
1548265400.08577 0.629724 -1.62741 1.56862 -0.0419135 -0.0462748 -0.0678277 0.995742
1548265400.11862 0.630385 -1.62603 1.57039 -0.0468247 -0.0418766 -0.0719248 0.99543
1548265400.15231 0.630777 -1.62437 1.57349 -0.051605 -0.0409111 -0.0704168 0.995342
1548265400.18581 0.630654 -1.62278 1.57779 -0.0557386 -0.0423645 -0.0685186 0.99519
1548265400.21898 0.630361 -1.62175 1.58318 -0.06127 -0.0425095 -0.0679398 0.994898
1548265400.25179 0.629968 -1.62131 1.58956 -0.0650353 -0.0438292 -0.0654021 0.994772
1548265400.28570 0.629426 -1.62161 1.59663 -0.0655803 -0.0446497 -0.0623452 0.994896
1548265400.31890 0.628811 -1.62186 1.60382 -0.0692813 -0.0464894 -0.0624774 0.994553
1548265400.35219 0.628417 -1.62299 1.61132 -0.0707865 -0.0471606 -0.0631191 0.994375
1548265400.38546 0.627715 -1.6241 1.61905 -0.0723066 -0.0466007 -0.0611676 0.994414
1548265400.41857 0.626568 -1.62523 1.62684 -0.0731585 -0.0487607 -0.0637568 0.994085
1548265400.45230 0.626091 -1.62648 1.63418 -0.0766369 -0.0496031 -0.063579 0.993793
1548265400.48550 0.625002 -1.62785 1.6417 -0.0761637 -0.0516044 -0.0596484 0.993971
1548265400.51856 0.623935 -1.62939 1.64899 -0.0756223 -0.0523278 -0.0634035 0.993742
1548265400.55221 0.62341 -1.63046 1.65577 -0.0792576 -0.0531698 -0.0650503 0.993307
1548265400.58530 0.623152 -1.63152 1.66223 -0.0806172 -0.0552115 -0.0625791 0.993245
1548265400.61885 0.622813 -1.6336 1.66827 -0.0814382 -0.056635 -0.0622302 0.99312
1548265400.65213 0.622968 -1.63674 1.67412 -0.0815428 -0.0561103 -0.063336 0.993072
1548265400.68553 0.623088 -1.63957 1.68058 -0.0805157 -0.0579144 -0.0593059 0.993301
1548265400.71898 0.622936 -1.64239 1.68749 -0.08174 -0.0587031 -0.0600026 0.993112
1548265400.75222 0.623079 -1.6453 1.69487 -0.0815046 -0.059059 -0.0617264 0.993005
1548265400.78574 0.623391 -1.64726 1.70273 -0.0832715 -0.0592645 -0.0581106 0.993064
1548265400.81905 0.623603 -1.64932 1.71146 -0.0840151 -0.059262 -0.0591704 0.992939
1548265400.85201 0.623877 -1.6514 1.7204 -0.0850688 -0.0591309 -0.0644086 0.992531
1548265400.88557 0.623956 -1.65271 1.73 -0.0872925 -0.0586391 -0.0607024 0.992601
1548265400.91867 0.624404 -1.65323 1.73988 -0.0935162 -0.0596621 -0.0638178 0.991777
1548265400.95245 0.624886 -1.65419 1.75021 -0.094791 -0.0573999 -0.0650859 0.991708
1548265400.98557 0.624772 -1.65508 1.76057 -0.100411 -0.0585389 -0.0660551 0.991024
1548265401.01903 0.624833 -1.65656 1.7708 -0.105609 -0.0594596 -0.0678793 0.990305
1548265401.05186 0.624476 -1.65913 1.78066 -0.108069 -0.0579672 -0.0725177 0.989799
1548265401.08541 0.623351 -1.66202 1.78999 -0.113022 -0.0573552 -0.0737517 0.98919
1548265401.11869 0.622192 -1.66554 1.79903 -0.114206 -0.0615955 -0.0772644 0.988531
1548265401.15211 0.621136 -1.66807 1.80678 -0.118333 -0.0612017 -0.0735829 0.988351
1548265401.18540 0.619939 -1.67154 1.81433 -0.119698 -0.0636594 -0.0722414 0.98813
1548265401.21893 0.618196 -1.67486 1.82091 -0.121739 -0.0650198 -0.0755031 0.987548
1548265401.25215 0.616862 -1.67741 1.82694 -0.125115 -0.0651676 -0.0762327 0.98706
1548265401.28544 0.615425 -1.68045 1.83281 -0.126138 -0.0671087 -0.0742871 0.986948
1548265401.31881 0.614422 -1.68376 1.83878 -0.129934 -0.0646546 -0.0772063 0.986396
1548265401.35216 0.613796 -1.68689 1.84488 -0.129759 -0.0640619 -0.079979 0.986236
1548265401.38528 0.613155 -1.69048 1.8509 -0.131683 -0.0627862 -0.0803204 0.986036
1548265401.41884 0.612204 -1.69375 1.85697 -0.1314 -0.0622633 -0.0846313 0.985746
1548265401.45242 0.61091 -1.69653 1.86323 -0.134954 -0.0614342 -0.0840912 0.985364
1548265401.48562 0.608886 -1.6991 1.86917 -0.136096 -0.0628803 -0.0884641 0.984733
1548265401.51916 0.606848 -1.70165 1.87495 -0.138153 -0.0627404 -0.0965339 0.983696
1548265401.55218 0.604461 -1.7041 1.88039 -0.141548 -0.0648755 -0.0983573 0.982894
1548265401.58574 0.601584 -1.70716 1.88545 -0.141853 -0.0669915 -0.102026 0.982334
1548265401.61915 0.599075 -1.70987 1.89014 -0.144207 -0.0687667 -0.104372 0.981622
1548265401.65234 0.59664 -1.71241 1.89425 -0.150512 -0.0671758 -0.107924 0.980401
1548265401.68544 0.594583 -1.71407 1.89757 -0.152358 -0.068076 -0.11541 0.9792
1548265401.71899 0.592687 -1.71621 1.90046 -0.15352 -0.0702781 -0.11938 0.978387
1548265401.75232 0.590992 -1.71835 1.90235 -0.15207 -0.0707076 -0.12673 0.977658
1548265401.78552 0.590358 -1.72033 1.90328 -0.156243 -0.0697316 -0.127842 0.976925
1548265401.81913 0.590116 -1.72285 1.90393 -0.153603 -0.0710894 -0.126211 0.977458
1548265401.85208 0.590205 -1.72556 1.90391 -0.153809 -0.0695734 -0.130551 0.976964
1548265401.88533 0.590269 -1.7276 1.90273 -0.156011 -0.0678954 -0.132989 0.976404
1548265401.91862 0.590784 -1.72898 1.90067 -0.158485 -0.0654811 -0.133826 0.976056
1548265401.95220 0.591087 -1.72882 1.89792 -0.161639 -0.064487 -0.138522 0.974949
1548265401.98539 0.591336 -1.72799 1.89454 -0.169746 -0.060624 -0.146868 0.972595
1548265402.01871 0.591046 -1.72745 1.89137 -0.174114 -0.0604133 -0.146879 0.971834
1548265402.05209 0.590237 -1.7272 1.88804 -0.173643 -0.0640578 -0.148511 0.971437
1548265402.08524 0.589995 -1.72698 1.88412 -0.18298 -0.0632955 -0.153187 0.969044
1548265402.11890 0.589928 -1.72899 1.88062 -0.178034 -0.0636416 -0.153717 0.969858
1548265402.15220 0.590793 -1.73049 1.87615 -0.180867 -0.0610143 -0.15418 0.969429
1548265402.18540 0.591676 -1.73251 1.87196 -0.177285 -0.0595143 -0.152842 0.970395
1548265402.21883 0.592628 -1.73404 1.867 -0.176951 -0.0579727 -0.152344 0.970628
1548265402.25255 0.593753 -1.73575 1.86162 -0.178149 -0.0564829 -0.151386 0.970647
1548265402.28558 0.594459 -1.73871 1.85664 -0.173538 -0.0541826 -0.151725 0.97156
1548265402.31894 0.595279 -1.7411 1.85117 -0.171039 -0.052489 -0.153942 0.971747
1548265402.35220 0.59596 -1.74348 1.84554 -0.170749 -0.048919 -0.153455 0.972062
1548265402.38563 0.595637 -1.74538 1.83976 -0.166442 -0.0497354 -0.15414 0.972659
1548265402.41878 0.595145 -1.74704 1.83388 -0.164677 -0.0499227 -0.156793 0.972525
1548265402.45246 0.594998 -1.7491 1.82805 -0.164059 -0.0480754 -0.158765 0.972403
1548265402.48566 0.594542 -1.75128 1.82218 -0.161622 -0.0465285 -0.160584 0.972587
1548265402.51896 0.593779 -1.75298 1.81588 -0.16407 -0.0460724 -0.161178 0.972101
1548265402.55241 0.592529 -1.75499 1.81025 -0.158916 -0.0457469 -0.162174 0.972807
1548265402.58554 0.591573 -1.75748 1.80467 -0.157364 -0.0446979 -0.163677 0.972856
1548265402.61891 0.589815 -1.76008 1.79898 -0.153716 -0.0448462 -0.163543 0.973455
1548265402.65226 0.588558 -1.76183 1.79304 -0.151654 -0.04552 -0.166816 0.973191
1548265402.68546 0.587236 -1.76347 1.78725 -0.148807 -0.0452157 -0.168662 0.973327
1548265402.71878 0.585596 -1.76492 1.78096 -0.150123 -0.0439908 -0.171902 0.972614
1548265402.75206 0.584069 -1.76644 1.77465 -0.147663 -0.0442134 -0.173772 0.972648
1548265402.78520 0.582228 -1.76748 1.76855 -0.145021 -0.0434405 -0.175165 0.97283
1548265402.81868 0.580403 -1.7683 1.76289 -0.142126 -0.0443031 -0.180217 0.972296
1548265402.85207 0.578246 -1.76874 1.75728 -0.141343 -0.043804 -0.187721 0.971012
1548265402.88556 0.575923 -1.76921 1.75194 -0.139133 -0.0429207 -0.189845 0.970958
1548265402.91884 0.573883 -1.76854 1.74611 -0.142128 -0.0429843 -0.190344 0.970423
1548265402.95186 0.571292 -1.76829 1.7407 -0.1401 -0.0447758 -0.192239 0.970264
1548265402.98539 0.569366 -1.76796 1.7347 -0.140791 -0.0474993 -0.194761 0.969531
1548265403.01859 0.567995 -1.76854 1.7296 -0.134831 -0.0472463 -0.195431 0.970255
1548265403.05222 0.566992 -1.76881 1.72421 -0.135379 -0.0468455 -0.195508 0.970183
1548265403.08548 0.566363 -1.76886 1.71899 -0.13475 -0.0453874 -0.194991 0.970444
1548265403.11878 0.565758 -1.76975 1.71374 -0.13418 -0.0459587 -0.194502 0.970594
1548265403.15206 0.564966 -1.77124 1.70879 -0.130605 -0.044581 -0.19504 0.971038
1548265403.18564 0.564987 -1.77247 1.70337 -0.127512 -0.044424 -0.193943 0.971676
1548265403.21900 0.565008 -1.77374 1.69803 -0.121729 -0.0424679 -0.19288 0.972716
1548265403.25239 0.565453 -1.77455 1.69206 -0.118963 -0.0398577 -0.193901 0.972965
1548265403.28579 0.566062 -1.77477 1.68557 -0.117882 -0.0386279 -0.193922 0.973142
1548265403.31872 0.566804 -1.77416 1.67846 -0.116799 -0.0375198 -0.19158 0.97378
1548265403.35186 0.567385 -1.77436 1.67083 -0.113896 -0.0356132 -0.194387 0.973639
1548265403.38562 0.568004 -1.77427 1.66206 -0.116385 -0.0309967 -0.195532 0.973273
1548265403.41917 0.568214 -1.77445 1.65369 -0.109425 -0.0309329 -0.198379 0.973507
1548265403.45217 0.568546 -1.77365 1.64479 -0.108742 -0.0290948 -0.198625 0.97359
1548265403.48549 0.568676 -1.77275 1.63608 -0.105545 -0.0287282 -0.201667 0.973327
1548265403.51887 0.569163 -1.77209 1.62692 -0.106301 -0.0261628 -0.203029 0.973034
1548265403.55208 0.569592 -1.77154 1.61818 -0.101839 -0.023749 -0.203946 0.973381
1548265403.58549 0.569155 -1.77024 1.60973 -0.0998369 -0.021839 -0.207598 0.972861
1548265403.61879 0.56776 -1.76884 1.60166 -0.0988415 -0.0210968 -0.211049 0.972237
1548265403.65183 0.565937 -1.76735 1.59385 -0.0975038 -0.0208873 -0.213163 0.971915
1548265403.68533 0.563247 -1.76576 1.58632 -0.0971015 -0.0197028 -0.215565 0.97145
1548265403.71875 0.559841 -1.76444 1.57918 -0.0942885 -0.0208622 -0.222919 0.970042
1548265403.75222 0.556523 -1.76237 1.5721 -0.0944006 -0.0196758 -0.231886 0.967952
1548265403.78552 0.552738 -1.76001 1.56493 -0.0937387 -0.0206215 -0.236968 0.966765
1548265403.81866 0.549241 -1.75711 1.55797 -0.0941144 -0.019175 -0.24321 0.965207
1548265403.85249 0.545373 -1.75375 1.55114 -0.0944108 -0.0204848 -0.249979 0.96342
1548265403.88568 0.542171 -1.74955 1.54405 -0.098144 -0.0178036 -0.255441 0.961666
1548265403.91897 0.538492 -1.74667 1.53748 -0.0939567 -0.0190127 -0.263125 0.959988
1548265403.95230 0.535056 -1.74346 1.53035 -0.0955178 -0.0153118 -0.270314 0.9579
1548265403.98585 0.531935 -1.7407 1.52378 -0.0951358 -0.0142017 -0.275609 0.956445
1548265404.01887 0.528878 -1.73827 1.517 -0.0937031 -0.0110502 -0.282665 0.954567
1548265404.05238 0.524741 -1.73785 1.51031 -0.0904521 -0.00823523 -0.291164 0.952352
1548265404.08573 0.520249 -1.7371 1.50456 -0.0842801 -0.00555245 -0.296079 0.951422
1548265404.11909 0.514583 -1.73613 1.49912 -0.0842063 -0.00582122 -0.301735 0.949648
1548265404.15250 0.507809 -1.73659 1.49429 -0.0755215 -0.00662489 -0.314019 0.946385
1548265404.18575 0.500629 -1.73713 1.48997 -0.0701002 -0.00687297 -0.322325 0.944005
1548265404.21912 0.493029 -1.73772 1.48582 -0.0700998 -0.00376573 -0.327807 0.942133
1548265404.25214 0.485206 -1.7381 1.48247 -0.0688632 -0.00241001 -0.339488 0.938083
1548265404.28540 0.476394 -1.73944 1.48062 -0.0585137 -0.00640704 -0.350731 0.934624
1548265404.31872 0.468841 -1.73968 1.47916 -0.0639756 0.000588975 -0.352906 0.933469
1548265404.35222 0.461208 -1.73853 1.47939 -0.0527717 -0.0097506 -0.366466 0.928882
1548265404.38549 0.453618 -1.73683 1.48201 -0.0502719 -0.01397 -0.370036 0.927551
1548265404.41877 0.446817 -1.7351 1.48616 -0.0479462 -0.0150819 -0.381536 0.922987
1548265404.45185 0.441541 -1.73177 1.49237 -0.0425324 -0.019107 -0.389437 0.919872
1548265404.48542 0.438569 -1.72682 1.49935 -0.048003 -0.0198511 -0.391378 0.918763
1548265404.51869 0.436787 -1.72294 1.50663 -0.0512777 -0.0198753 -0.392251 0.918213
1548265404.55218 0.436034 -1.71947 1.51437 -0.0549619 -0.0187309 -0.394993 0.916847
1548265404.58539 0.435916 -1.71522 1.52253 -0.0558414 -0.0172054 -0.399512 0.914864
1548265404.61871 0.437278 -1.7104 1.53049 -0.0635111 -0.0134109 -0.39961 0.914384
1548265404.65223 0.438468 -1.70588 1.53909 -0.0646835 -0.0132668 -0.399666 0.914279
1548265404.68558 0.439368 -1.70141 1.54719 -0.0712423 -0.00888823 -0.400612 0.913431
1548265404.71870 0.439818 -1.6954 1.55511 -0.0767985 -0.00763046 -0.396485 0.914792
1548265404.75219 0.440349 -1.69033 1.5642 -0.0812584 -0.00650716 -0.397292 0.914064
1548265404.78573 0.440103 -1.68568 1.57317 -0.0814518 -0.00851687 -0.399426 0.9131
1548265404.81898 0.439629 -1.68145 1.58164 -0.0841366 -0.00928278 -0.398706 0.913164
1548265404.85238 0.439142 -1.67792 1.59041 -0.0859965 -0.00938627 -0.394407 0.914855
1548265404.88570 0.439412 -1.67446 1.59888 -0.0917344 -0.00589558 -0.392778 0.915028
1548265404.91891 0.43965 -1.67151 1.60792 -0.0926256 -0.00712983 -0.393007 0.914831
1548265404.95256 0.439733 -1.66892 1.61659 -0.0946682 -0.00640306 -0.388897 0.916382
1548265404.98572 0.4398 -1.66671 1.62521 -0.096685 -0.00611994 -0.383648 0.918384
1548265405.01912 0.439037 -1.66548 1.63379 -0.0959731 -0.00729571 -0.383234 0.918623
1548265405.05222 0.43623 -1.66415 1.64194 -0.0955664 -0.00996271 -0.377286 0.921099
1548265405.08546 0.434036 -1.66349 1.65057 -0.0887613 -0.0167066 -0.380354 0.92042
1548265405.11874 0.433756 -1.66099 1.65858 -0.0931429 -0.0152828 -0.378812 0.920648
1548265405.15217 0.432607 -1.65943 1.66634 -0.092068 -0.0164013 -0.376462 0.9217
1548265405.18560 0.431926 -1.6586 1.6734 -0.0950656 -0.0142987 -0.374836 0.922093
1548265405.21897 0.430924 -1.65855 1.68016 -0.092438 -0.0132067 -0.379746 0.920366
1548265405.25202 0.430192 -1.65829 1.68651 -0.092616 -0.0131911 -0.377632 0.921218
1548265405.28562 0.429534 -1.65863 1.6929 -0.0914785 -0.0119547 -0.377212 0.92152
1548265405.31848 0.428544 -1.65904 1.69964 -0.084717 -0.0103621 -0.375968 0.922694
1548265405.35229 0.426374 -1.65958 1.70623 -0.0866565 -0.00876883 -0.376943 0.922132
1548265405.38540 0.424569 -1.6588 1.7136 -0.0856618 -0.0109024 -0.376338 0.922449
1548265405.41868 0.422955 -1.65756 1.72103 -0.0849654 -0.0120068 -0.378117 0.921772
1548265405.45244 0.421162 -1.65634 1.72896 -0.0841236 -0.0120066 -0.378272 0.921786
1548265405.48560 0.419764 -1.65464 1.73708 -0.0853914 -0.00936475 -0.377133 0.922167
1548265405.51896 0.418496 -1.65263 1.74563 -0.0839359 -0.0122119 -0.377245 0.922221
1548265405.55216 0.417634 -1.65066 1.75433 -0.0836111 -0.0117621 -0.377617 0.922104
1548265405.58571 0.416002 -1.64761 1.76327 -0.0920773 0.000107324 -0.384688 0.918442
1548265405.61895 0.415172 -1.64695 1.77202 -0.0865731 -0.00932 -0.379511 0.921081
1548265405.65240 0.413656 -1.64503 1.78107 -0.0871201 -0.0100761 -0.382373 0.919837
1548265405.68535 0.412198 -1.64302 1.79021 -0.0897268 -0.00817996 -0.382184 0.919684
1548265405.71882 0.410714 -1.64135 1.79968 -0.0897535 -0.00751698 -0.382354 0.919616
1548265405.75240 0.409259 -1.64039 1.80867 -0.0893904 -0.00755427 -0.388222 0.917189
1548265405.78581 0.40781 -1.63967 1.8174 -0.0877574 -0.00672516 -0.389377 0.916864
1548265405.81894 0.40601 -1.6392 1.82598 -0.0834194 -0.010383 -0.387232 0.918142
1548265405.85220 0.40473 -1.63827 1.8331 -0.0848631 -0.0103976 -0.389591 0.917011
1548265405.88562 0.403471 -1.63824 1.8397 -0.0869042 -0.00541529 -0.392665 0.915551
1548265405.91905 0.401382 -1.63878 1.8462 -0.0819062 -0.00844566 -0.395087 0.914946
1548265405.95203 0.398881 -1.63865 1.85222 -0.0776069 -0.0118203 -0.393458 0.915985
1548265405.98562 0.397698 -1.63703 1.85685 -0.0824603 -0.0103504 -0.39344 0.915586
1548265406.01881 0.396377 -1.63516 1.86182 -0.0847558 -0.0136608 -0.385148 0.918853
1548265406.05211 0.395485 -1.63346 1.86709 -0.081175 -0.0182787 -0.382065 0.920382
1548265406.08554 0.394714 -1.63311 1.87164 -0.0793147 -0.0156682 -0.386397 0.918782
1548265406.11868 0.394545 -1.6326 1.87623 -0.0772506 -0.0155845 -0.386886 0.918754
1548265406.15204 0.395256 -1.63153 1.88096 -0.0752696 -0.0176608 -0.380291 0.92163
1548265406.18560 0.395375 -1.63021 1.88611 -0.0741071 -0.0166553 -0.382664 0.92076
1548265406.21873 0.394667 -1.62826 1.89155 -0.075208 -0.0149422 -0.38299 0.920565
1548265406.25237 0.394027 -1.62467 1.89655 -0.0764247 -0.0196865 -0.377664 0.922573
1548265406.28571 0.393278 -1.62295 1.90178 -0.0744224 -0.019952 -0.381789 0.921032
1548265406.31874 0.392624 -1.62147 1.90699 -0.0730701 -0.0190913 -0.384891 0.919867
